TransactionID,Timestamp,Amount,OldBalanceOrigin,NewBalanceOrigin,OldBalanceDestination,NewBalanceDestination,BalanceDeltaOrigin,BalanceDeltaDestination,TransactionType,SenderID,ReceiverID,SenderLocation,SenderCountry,ReceiverLocation,ReceiverCountry,LocationMismatch,PreviousLinkWithReceiver,LinkHistoryCount,SenderPastFraudCount,ReceiverPastFraudCount,SenderAvgTransactionAmount,ReceiverAvgTransactionAmount,AmountDeviationFromSenderAvg,TransactionVelocity24h,AmountAnomalyFlag,BehaviorAnomalyFlag,FraudRiskScore,IsFraud
TXN2001845,26-11-2025 05:53,185.2,19688.68,19503.48,5099.71,5284.91,185.2,185.2,CASH_OUT,CUST_SEND_94,CUST_RECV_70,Jaipur,Japan,Pune,Canada,0,0,0,0,0,19513.5,12746.84,-99.05,2,0,1,0.68,1
TXN2001856,01-12-2025 23:31,1521.77,47681.96,46160.19,10262.61,11784.38,1521.77,1521.77,TRANSFER,CUST_SEND_2,CUST_RECV_10,Pune,USA,Lucknow,UAE,1,0,0,1,0,8394.83,7661.16,-81.87,4,0,1,0.738,1
TXN2001144,27-11-2025 04:27,43741.75,33212.52,-10529.22,6145.74,49887.49,43741.75,43741.75,TRANSFER,CUST_SEND_73,CUST_RECV_40,Chennai,Canada,Hyderabad,Germany,0,0,0,1,0,11523.23,18038.98,279.6,12,1,1,0.909,1
TXN2001417,27-11-2025 23:36,40417.9,38037.36,-2380.54,11549.71,51967.61,40417.9,40417.9,CASH_OUT,CUST_SEND_12,CUST_RECV_84,Jaipur,Germany,Lucknow,Canada,1,0,0,0,1,6571,6115.62,515.09,4,1,1,0.887,1
TXN2001117,15-11-2025 05:21,31395.05,7947.45,-23447.6,17968.17,49363.22,31395.05,31395.05,TRANSFER,CUST_SEND_28,CUST_RECV_68,Lucknow,France,Lucknow,Singapore,0,0,0,0,0,12746.14,8038.97,146.31,4,1,1,0.883,1
TXN1001000,26-11-2025 15:39,2114.89,29394.83,27279.94,4825.53,6940.42,2114.89,2114.89,TRANSFER,CUST_SEND_110,CUST_RECV_165,Chennai,Australia,Chennai,Australia,0,1,57,0,0,1859.15,14886.48,13.76,4,0,0,0.09,0
TXN2001443,19-11-2025 22:18,18533.73,37516.83,18983.09,18486.9,37020.64,18533.73,18533.73,CASH_OUT,CUST_SEND_89,CUST_RECV_64,Pune,UK,Jaipur,USA,0,0,0,2,0,4574.3,16317.82,305.17,4,1,1,0.908,1
TXN1000243,14-11-2025 16:48,22326.49,3312.13,-19014.35,1323.47,23649.95,22326.49,22326.49,PAYMENT,CUST_SEND_40,CUST_RECV_136,Ahmedabad,Singapore,Ahmedabad,Singapore,0,1,82,0,0,16443.19,7149.91,35.78,6,0,0,0.196,0
TXN1000645,07-12-2025 09:13,7218.71,48332.71,41114.01,9730.29,16948.99,7218.71,7218.71,TRANSFER,CUST_SEND_6,CUST_RECV_91,Mumbai,Australia,Mumbai,Australia,0,1,40,0,0,7066.96,17920.02,2.15,1,0,0,0.102,0
TXN2001261,27-11-2025 03:17,25042.36,9746.03,-15296.32,5571.11,30613.47,25042.36,25042.36,CASH_OUT,CUST_SEND_6,CUST_RECV_25,Jaipur,Singapore,Chennai,USA,0,0,0,0,0,7066.96,5906.64,254.36,2,1,1,0.805,1
TXN2001632,25-11-2025 23:39,24828.44,48309.35,23480.91,1822.9,26651.34,24828.44,24828.44,CASH_OUT,CUST_SEND_94,CUST_RECV_134,Lucknow,Singapore,Lucknow,Germany,1,0,0,0,0,19513.5,15620.37,27.24,3,1,0,0.734,1
TXN1000361,22-11-2025 15:30,1633.33,22541.24,20907.91,17733.54,19366.87,1633.33,1633.33,TRANSFER,CUST_SEND_111,CUST_RECV_131,Mumbai,Germany,Mumbai,Germany,0,1,66,0,0,1500.97,11578.49,8.82,3,0,0,0.34,0
TXN1000893,17-11-2025 09:17,1264.18,11310.79,10046.6,17580.87,18845.05,1264.18,1264.18,DEBIT,CUST_SEND_3,CUST_RECV_157,Chennai,Australia,Chennai,Australia,0,1,45,0,0,1205.92,12317.14,4.83,5,0,0,0.101,0
TXN1000205,09-12-2025 08:55,8813.92,42773.81,33959.88,11458.76,20272.69,8813.92,8813.92,PAYMENT,CUST_SEND_53,CUST_RECV_86,Pune,India,Pune,India,0,1,38,0,0,9904.55,1381.35,-11.01,4,0,0,0.284,0
TXN2001599,01-12-2025 22:12,45124.87,16835.54,-28289.33,14325.65,59450.52,45124.87,45124.87,TRANSFER,CUST_SEND_41,CUST_RECV_150,Ahmedabad,France,Hyderabad,Canada,1,0,0,0,2,18997.72,2204.12,137.53,8,1,1,0.881,1
TXN1000832,25-11-2025 09:52,16934.46,21158.69,4224.23,13146.77,30081.23,16934.46,16934.46,TRANSFER,CUST_SEND_15,CUST_RECV_61,Bangalore,Canada,Jaipur,UK,0,1,55,0,0,15295.12,18496.58,10.72,6,0,0,0.188,0
TXN2001843,29-11-2025 23:08,1606,37684.7,36078.7,13823.43,15429.44,1606,1606,CASH_OUT,CUST_SEND_116,CUST_RECV_72,Bangalore,Singapore,Mumbai,UK,1,0,0,0,0,12288.48,9788.16,-86.93,4,0,1,0.985,1
TXN1000097,22-11-2025 17:28,4682.96,10419.05,5736.08,19623.31,24306.28,4682.96,4682.96,PAYMENT,CUST_SEND_133,CUST_RECV_88,Delhi,India,Delhi,India,0,1,84,0,0,5699.61,5017.51,-17.84,6,0,0,0.13,0
TXN1000211,03-12-2025 08:31,8781.38,24731.37,15949.98,12515.03,21296.41,8781.38,8781.38,TRANSFER,CUST_SEND_92,CUST_RECV_178,Jaipur,India,Delhi,Germany,0,1,54,1,0,12089.47,13638.75,-27.36,3,0,0,0.302,0
TXN1000952,19-11-2025 12:11,3123.53,14652.96,11529.43,16324.13,19447.66,3123.53,3123.53,PAYMENT,CUST_SEND_5,CUST_RECV_159,Lucknow,Germany,Lucknow,Germany,0,1,66,0,0,2734.45,8824.98,14.23,2,0,0,0.063,0
TXN1000907,21-11-2025 14:46,9999.4,14045.03,4045.63,5558.87,15558.27,9999.4,9999.4,PAYMENT,CUST_SEND_53,CUST_RECV_1,Pune,USA,Pune,USA,0,1,27,0,1,9904.55,8666.17,0.96,7,0,0,0.219,0
TXN1000314,27-11-2025 18:04,13781.05,17890.31,4109.25,13546.93,27327.99,13781.05,13781.05,DEBIT,CUST_SEND_120,CUST_RECV_102,Mumbai,UAE,Mumbai,UAE,0,1,34,0,0,16928.25,6391.74,-18.59,2,0,0,0.268,0
TXN2001020,17-11-2025 22:47,416.94,43371.49,42954.54,3274.25,3691.2,416.94,416.94,CASH_OUT,CUST_SEND_71,CUST_RECV_162,Kolkata,France,Hyderabad,Canada,1,0,0,0,0,19866.33,16781.77,-97.9,9,0,1,0.784,1
TXN2001297,13-11-2025 23:46,44131.87,13508.46,-30623.41,8827.26,52959.14,44131.87,44131.87,TRANSFER,CUST_SEND_116,CUST_RECV_58,Hyderabad,Canada,Mumbai,India,1,0,0,0,0,12288.48,12930.11,259.13,10,1,1,0.726,1
TXN2001776,12-11-2025 02:51,38306.39,11873.74,-26432.64,10733.08,49039.47,38306.39,38306.39,CASH_OUT,CUST_SEND_91,CUST_RECV_58,Kolkata,France,Bangalore,Canada,1,0,0,0,0,7713.69,12930.11,396.6,1,1,1,0.927,1
TXN1000303,03-12-2025 15:49,7754.88,8754.31,999.43,1621.63,9376.51,7754.88,7754.88,TRANSFER,CUST_SEND_38,CUST_RECV_70,Pune,Singapore,Pune,Singapore,0,1,84,0,0,8111.15,12746.84,-4.39,2,0,0,0.152,0
TXN2001918,14-11-2025 04:13,46526.38,42191.63,-4334.76,791.83,47318.21,46526.38,46526.38,TRANSFER,CUST_SEND_142,CUST_RECV_105,Bangalore,Canada,Chennai,Singapore,0,0,0,1,0,3157.59,11844.79,1373.48,10,1,1,0.955,1
TXN2001415,06-12-2025 22:33,28035.07,43270.68,15235.61,5961.05,33996.12,28035.07,28035.07,CASH_OUT,CUST_SEND_148,CUST_RECV_154,Lucknow,UAE,Lucknow,UK,1,0,0,0,0,11486.23,5838.17,144.08,11,1,1,0.876,1
TXN2001982,06-12-2025 05:45,45996.71,18147.16,-27849.55,15809.8,61806.51,45996.71,45996.71,CASH_OUT,CUST_SEND_119,CUST_RECV_150,Pune,UK,Mumbai,India,1,0,0,0,2,17000.26,2204.12,170.56,16,1,1,0.754,1
TXN2001424,12-11-2025 03:01,41438.35,8473.18,-32965.16,5273.25,46711.6,41438.35,41438.35,CASH_OUT,CUST_SEND_115,CUST_RECV_8,Jaipur,Canada,Bangalore,France,0,0,0,0,0,3857.92,3591.06,974.11,11,1,1,0.81,1
TXN1000898,18-11-2025 17:14,11578.27,2234.37,-9343.89,1474.84,13053.11,11578.27,11578.27,PAYMENT,CUST_SEND_90,CUST_RECV_82,Pune,India,Pune,India,0,1,21,1,0,9810.27,11119.73,18.02,7,0,0,0.194,0
TXN2001018,13-11-2025 04:43,46692.82,30383.75,-16309.07,10626.77,57319.59,46692.82,46692.82,TRANSFER,CUST_SEND_56,CUST_RECV_10,Jaipur,Singapore,Chennai,India,1,0,0,2,0,3233,7661.16,1344.26,16,1,1,0.916,1
TXN1000045,24-11-2025 18:19,7870.96,48106.37,40235.41,19386.88,27257.84,7870.96,7870.96,TRANSFER,CUST_SEND_10,CUST_RECV_14,Kolkata,Singapore,Kolkata,Singapore,0,1,78,2,0,13004.91,18179.02,-39.48,6,0,0,0.24,0
TXN2001802,03-12-2025 03:37,30597.79,5369.09,-25228.7,8837.48,39435.28,30597.79,30597.79,TRANSFER,CUST_SEND_92,CUST_RECV_134,Bangalore,Australia,Chennai,UAE,1,0,0,1,0,12089.47,15620.37,153.09,13,1,1,0.842,1
TXN1000942,22-11-2025 16:18,12951.07,23342.08,10391.01,15676.12,28627.19,12951.07,12951.07,TRANSFER,CUST_SEND_16,CUST_RECV_51,Hyderabad,Canada,Hyderabad,Canada,0,1,45,0,0,16040,9754.8,-19.26,4,0,0,0.092,0
TXN1000015,28-11-2025 11:26,13741.65,36188.46,22446.81,9731.82,23473.47,13741.65,13741.65,DEBIT,CUST_SEND_27,CUST_RECV_1,Lucknow,India,Lucknow,India,0,1,16,0,1,15468.7,8666.17,-11.16,5,0,0,0.011,0
TXN2001413,07-12-2025 23:51,1561.73,9304.87,7743.14,9314.22,10875.94,1561.73,1561.73,CASH_OUT,CUST_SEND_83,CUST_RECV_61,Lucknow,Germany,Bangalore,Singapore,0,0,0,1,0,6338.3,18496.58,-75.36,14,0,1,0.657,1
TXN2001394,10-12-2025 02:48,16514.89,28120.3,11605.41,8039.05,24553.94,16514.89,16514.89,CASH_OUT,CUST_SEND_35,CUST_RECV_89,Bangalore,USA,Kolkata,UAE,1,0,0,0,0,2545.63,7222.45,548.76,18,1,1,0.848,1
TXN1000055,26-11-2025 21:34,8269.34,35058.68,26789.34,16341.9,24611.24,8269.34,8269.34,PAYMENT,CUST_SEND_6,CUST_RECV_166,Lucknow,Australia,Lucknow,Australia,0,0,0,0,0,7066.96,18828.47,17.01,1,0,0,0.043,0
TXN2001291,26-11-2025 04:00,1578.89,32433.42,30854.53,16214.46,17793.34,1578.89,1578.89,TRANSFER,CUST_SEND_71,CUST_RECV_90,Pune,France,Delhi,France,0,0,0,0,0,19866.33,3275.48,-92.05,10,0,1,0.975,1
TXN2001234,08-12-2025 04:03,1571.51,34301.22,32729.71,16448.63,18020.14,1571.51,1571.51,TRANSFER,CUST_SEND_29,CUST_RECV_35,Bangalore,Japan,Pune,Australia,1,0,0,2,0,2921.33,3886.15,-46.21,19,0,0,0.936,1
TXN2001060,01-12-2025 23:20,49080.92,2930.01,-46150.92,13296.54,62377.46,49080.92,49080.92,TRANSFER,CUST_SEND_72,CUST_RECV_175,Bangalore,Australia,Jaipur,Singapore,1,0,0,0,0,2402.13,4109.46,1943.22,1,1,1,0.849,1
TXN2001263,29-11-2025 22:01,819.56,42571.53,41751.97,3890.7,4710.26,819.56,819.56,TRANSFER,CUST_SEND_32,CUST_RECV_103,Lucknow,Australia,Mumbai,Australia,1,0,0,0,1,2382.5,7898.56,-65.6,1,0,1,0.797,1
TXN2001853,06-12-2025 23:44,39870.55,29730.08,-10140.47,11664.23,51534.79,39870.55,39870.55,CASH_OUT,CUST_SEND_36,CUST_RECV_160,Mumbai,France,Ahmedabad,USA,1,0,0,0,0,2611.92,7628.5,1426.49,3,1,1,0.697,1
TXN2001357,02-12-2025 22:56,809.76,25092.46,24282.7,19978.12,20787.88,809.76,809.76,TRANSFER,CUST_SEND_116,CUST_RECV_157,Bangalore,France,Kolkata,Canada,1,0,0,0,0,12288.48,12317.14,-93.41,18,0,1,0.895,1
TXN1000061,16-11-2025 21:16,3089.49,41532.69,38443.2,19263.64,22353.13,3089.49,3089.49,TRANSFER,CUST_SEND_29,CUST_RECV_6,Jaipur,UK,Jaipur,UK,0,0,0,2,1,2921.33,14377.52,5.76,4,0,0,0.082,0
TXN1000284,30-11-2025 15:14,2172.9,30603.01,28430.1,17038.81,19211.72,2172.9,2172.9,PAYMENT,CUST_SEND_32,CUST_RECV_7,Hyderabad,Germany,Hyderabad,Germany,0,0,0,0,0,2382.5,5046.32,-8.8,5,0,0,0.342,0
TXN2001242,09-12-2025 23:02,1806.19,44302.63,42496.44,15777.13,17583.32,1806.19,1806.19,TRANSFER,CUST_SEND_103,CUST_RECV_35,Ahmedabad,Australia,Jaipur,UAE,0,0,0,0,0,16628.21,3886.15,-89.14,1,0,1,0.802,1
TXN2001404,29-11-2025 22:44,49985.94,12111.68,-37874.27,6512.2,56498.14,49985.94,49985.94,TRANSFER,CUST_SEND_113,CUST_RECV_121,Delhi,Canada,Jaipur,Singapore,1,0,0,0,0,16400.51,19665.19,204.78,4,1,1,0.927,1
TXN2001891,17-11-2025 03:54,33915.92,25636.34,-8279.59,2739.69,36655.62,33915.92,33915.92,TRANSFER,CUST_SEND_112,CUST_RECV_45,Lucknow,Germany,Bangalore,UK,1,0,0,0,0,8152.8,1776.5,316,3,1,1,0.842,1
TXN2001131,26-11-2025 02:51,551.65,46586.02,46034.37,11463.29,12014.94,551.65,551.65,TRANSFER,CUST_SEND_30,CUST_RECV_154,Ahmedabad,USA,Ahmedabad,Japan,0,0,0,0,0,2598.03,5838.17,-78.77,19,0,1,0.989,1
TXN2001456,13-11-2025 03:41,39462.64,46002.06,6539.42,2264.97,41727.61,39462.64,39462.64,TRANSFER,CUST_SEND_35,CUST_RECV_112,Kolkata,UK,Lucknow,UK,0,0,0,0,0,2545.63,5673.2,1450.21,12,1,1,0.721,1
TXN1000843,11-12-2025 09:12,14105.61,38719.22,24613.61,6091.4,20197.01,14105.61,14105.61,PAYMENT,CUST_SEND_27,CUST_RECV_74,Delhi,UK,Mumbai,France,0,0,0,0,0,15468.7,1696.98,-8.81,3,0,0,0.065,0
TXN1000637,07-12-2025 21:24,20096.12,35298.54,15202.41,19743.02,39839.14,20096.12,20096.12,PAYMENT,CUST_SEND_127,CUST_RECV_100,Bangalore,France,Bangalore,France,0,1,69,0,0,19994.64,9201.53,0.51,6,0,0,0.103,0
TXN1000741,16-11-2025 16:28,23315.56,48867.39,25551.84,10665.48,33981.04,23315.56,23315.56,TRANSFER,CUST_SEND_81,CUST_RECV_66,Bangalore,India,Bangalore,India,0,1,85,0,1,18122,4505.9,28.66,2,0,0,0.05,0
TXN2001810,30-11-2025 22:51,46518.92,18814.85,-27704.07,10546.73,57065.65,46518.92,46518.92,TRANSFER,CUST_SEND_144,CUST_RECV_10,Ahmedabad,India,Delhi,UAE,0,0,0,0,0,10885.85,7661.16,327.33,1,1,1,0.697,1
TXN1000663,15-11-2025 10:24,12228.65,31920.73,19692.08,8589.03,20817.68,12228.65,12228.65,PAYMENT,CUST_SEND_120,CUST_RECV_123,Hyderabad,Canada,Hyderabad,Canada,0,1,80,0,0,16928.25,8559.26,-27.76,1,0,0,0.06,0
TXN2001446,19-11-2025 05:44,40378.26,17816.79,-22561.47,786.13,41164.39,40378.26,40378.26,CASH_OUT,CUST_SEND_5,CUST_RECV_178,Hyderabad,Germany,Pune,Singapore,1,0,0,0,0,2734.45,13638.75,1376.65,8,1,1,0.672,1
TXN2001987,15-11-2025 22:57,1172,10619.01,9447.02,3030.66,4202.66,1172,1172,TRANSFER,CUST_SEND_116,CUST_RECV_90,Mumbai,Australia,Ahmedabad,Canada,0,1,2,0,0,12288.48,3275.48,-90.46,9,0,1,0.739,1
TXN1000658,24-11-2025 18:48,2714.5,15283.97,12569.47,17463.64,20178.14,2714.5,2714.5,DEBIT,CUST_SEND_25,CUST_RECV_41,Chennai,UAE,Chennai,UAE,0,1,12,0,0,3224.27,10005.27,-15.81,4,0,0,0.056,0
TXN1000555,04-12-2025 19:13,18545.04,23982.35,5437.31,15159.88,33704.92,18545.04,18545.04,TRANSFER,CUST_SEND_120,CUST_RECV_17,Jaipur,UK,Jaipur,UK,0,1,32,0,0,16928.25,15889.41,9.55,4,0,0,0.074,0
TXN2001136,20-11-2025 03:26,28808.29,8011.5,-20796.79,16820.83,45629.12,28808.29,28808.29,CASH_OUT,CUST_SEND_26,CUST_RECV_168,Jaipur,Canada,Jaipur,Japan,1,0,0,0,0,3716.84,2263.43,675.07,1,1,1,0.959,1
TXN2001629,23-11-2025 04:42,22903.75,6427.15,-16476.6,6452.69,29356.44,22903.75,22903.75,TRANSFER,CUST_SEND_8,CUST_RECV_105,Delhi,Canada,Jaipur,USA,1,0,0,0,0,19061.54,11844.79,20.16,1,1,0,0.985,1
TXN1000527,14-11-2025 19:11,15150.89,36080.21,20929.33,19442.19,34593.08,15150.89,15150.89,TRANSFER,CUST_SEND_130,CUST_RECV_177,Lucknow,Germany,Lucknow,Germany,0,0,0,1,0,15610.76,16476.92,-2.95,6,0,0,0.215,0
TXN1000063,21-11-2025 10:02,14335.66,38555.08,24219.43,6273.65,20609.3,14335.66,14335.66,PAYMENT,CUST_SEND_33,CUST_RECV_9,Chennai,Japan,Chennai,Japan,0,1,51,0,0,16615.34,1276.35,-13.72,3,0,0,0.171,0
TXN1000320,04-12-2025 13:17,9873.97,42539.95,32665.98,14239.01,24112.98,9873.97,9873.97,TRANSFER,CUST_SEND_144,CUST_RECV_80,Ahmedabad,USA,Ahmedabad,USA,0,1,59,0,0,10885.85,3036.27,-9.3,2,0,0,0.059,0
TXN1000692,05-12-2025 21:27,20919.24,16593.22,-4326.02,12437.59,33356.83,20919.24,20919.24,TRANSFER,CUST_SEND_84,CUST_RECV_142,Bangalore,UK,Bangalore,UK,0,0,0,0,0,19057.82,6483.98,9.77,1,0,0,0.082,0
TXN1000289,16-11-2025 17:59,15352,38622.68,23270.68,7328.6,22680.6,15352,15352,DEBIT,CUST_SEND_69,CUST_RECV_45,Hyderabad,India,Pune,Australia,0,1,72,0,0,17931.72,1776.5,-14.39,6,0,0,0.158,0
TXN1000046,10-12-2025 17:05,12068.82,40855.93,28787.11,3336.57,15405.39,12068.82,12068.82,TRANSFER,CUST_SEND_140,CUST_RECV_76,Hyderabad,Japan,Hyderabad,Japan,0,1,65,0,0,12744.44,14553.64,-5.3,5,0,0,0.282,0
TXN1000134,08-12-2025 18:35,2242.06,21831.93,19589.87,1769.46,4011.51,2242.06,2242.06,TRANSFER,CUST_SEND_32,CUST_RECV_90,Pune,USA,Pune,USA,0,0,0,0,0,2382.5,3275.48,-5.89,5,0,0,0.271,0
TXN1000415,01-12-2025 18:34,3645.23,47908.79,44263.56,13043.26,16688.49,3645.23,3645.23,PAYMENT,CUST_SEND_5,CUST_RECV_122,Bangalore,Australia,Bangalore,Australia,0,1,57,0,0,2734.45,3128.74,33.31,7,0,0,0.217,0
TXN1000767,19-11-2025 09:48,15087.56,17699.85,2612.29,4224.74,19312.3,15087.56,15087.56,PAYMENT,CUST_SEND_65,CUST_RECV_133,Mumbai,Australia,Mumbai,Australia,0,1,50,0,0,19301.23,6319.6,-21.83,4,0,0,0.153,0
TXN1000689,13-11-2025 14:30,3173.5,40676.92,37503.42,7456.99,10630.49,3173.5,3173.5,PAYMENT,CUST_SEND_93,CUST_RECV_23,Ahmedabad,Canada,Ahmedabad,Canada,0,1,89,1,0,2476.96,18605.16,28.12,3,0,0,0.084,0
TXN2001239,23-11-2025 02:35,38606.71,28794.85,-9811.85,14917.3,53524,38606.71,38606.71,CASH_OUT,CUST_SEND_86,CUST_RECV_47,Hyderabad,Germany,Bangalore,Germany,1,0,0,0,2,9657.48,6293.22,299.76,19,1,1,0.765,1
TXN1000636,13-11-2025 09:45,16661.51,10696.74,-5964.77,4728.36,21389.87,16661.51,16661.51,TRANSFER,CUST_SEND_130,CUST_RECV_155,Mumbai,India,Mumbai,India,0,1,85,1,0,15610.76,13948.55,6.73,2,0,0,0.018,0
TXN2001913,22-11-2025 03:42,1610.26,8416.08,6805.81,3993.59,5603.85,1610.26,1610.26,TRANSFER,CUST_SEND_106,CUST_RECV_10,Delhi,Japan,Jaipur,USA,1,1,3,0,0,12654.89,7661.16,-87.28,2,0,1,0.65,1
TXN2001112,09-12-2025 05:34,23612.75,46038.63,22425.88,18306.24,41918.99,23612.75,23612.75,TRANSFER,CUST_SEND_62,CUST_RECV_126,Kolkata,Australia,Kolkata,India,1,0,0,0,0,6428.53,16524.37,267.31,8,1,1,0.972,1
TXN2001575,17-11-2025 03:17,21670.8,49611.43,27940.63,1127.34,22798.14,21670.8,21670.8,TRANSFER,CUST_SEND_112,CUST_RECV_31,Lucknow,India,Chennai,France,0,0,0,0,0,8152.8,5562.77,165.81,2,1,1,0.884,1
TXN1000221,29-11-2025 09:12,6803.35,20436.3,13632.95,10292.54,17095.89,6803.35,6803.35,TRANSFER,CUST_SEND_13,CUST_RECV_119,Hyderabad,Canada,Bangalore,Germany,0,1,24,0,0,7244.63,10965.72,-6.09,3,0,0,0.173,0
TXN1000572,03-12-2025 18:51,8962.83,26756.43,17793.6,19755.05,28717.87,8962.83,8962.83,PAYMENT,CUST_SEND_39,CUST_RECV_20,Kolkata,Australia,Kolkata,Australia,0,1,44,0,0,8042.2,17384.91,11.45,6,0,0,0.322,0
TXN2001744,12-11-2025 02:52,1526.81,12027.59,10500.78,11157.28,12684.09,1526.81,1526.81,CASH_OUT,CUST_SEND_103,CUST_RECV_118,Ahmedabad,UK,Kolkata,Japan,1,0,0,0,0,16628.21,2524.44,-90.82,3,0,1,0.753,1
TXN2001959,21-11-2025 05:12,41257.19,44111.89,2854.7,11377.55,52634.74,41257.19,41257.19,TRANSFER,CUST_SEND_52,CUST_RECV_178,Hyderabad,India,Lucknow,Japan,1,0,0,0,0,1215.72,13638.75,3293.64,1,1,1,0.653,1
TXN2001935,05-12-2025 22:22,44936.26,10380.1,-34556.16,2882.27,47818.53,44936.26,44936.26,TRANSFER,CUST_SEND_120,CUST_RECV_71,Chennai,Singapore,Lucknow,Singapore,0,0,0,0,0,16928.25,8009.36,165.45,12,1,1,0.879,1
TXN1000420,26-11-2025 21:43,22955.5,22516.45,-439.06,12104.59,35060.1,22955.5,22955.5,TRANSFER,CUST_SEND_136,CUST_RECV_103,Pune,Canada,Pune,Canada,0,1,86,0,1,19126.97,7898.56,20.02,1,0,0,0.205,0
TXN1000512,25-11-2025 16:45,6896.03,46571.96,39675.93,609.54,7505.57,6896.03,6896.03,TRANSFER,CUST_SEND_24,CUST_RECV_141,Hyderabad,Australia,Hyderabad,Australia,0,1,61,0,0,7667.39,12601.78,-10.06,2,0,0,0.194,0
TXN2001483,07-12-2025 22:11,959.75,18616.01,17656.26,9904.79,10864.54,959.75,959.75,CASH_OUT,CUST_SEND_67,CUST_RECV_117,Mumbai,Singapore,Lucknow,UK,0,0,0,0,0,19427.7,18038.54,-95.06,19,0,1,0.748,1
TXN2001872,12-11-2025 22:17,741.68,48771,48029.32,10972.32,11714,741.68,741.68,CASH_OUT,CUST_SEND_95,CUST_RECV_109,Delhi,France,Delhi,Singapore,0,0,0,0,0,19738,5507.31,-96.24,3,0,1,0.921,1
TXN2001076,12-11-2025 04:30,1018.37,35093.82,34075.46,10391.25,11409.61,1018.37,1018.37,TRANSFER,CUST_SEND_31,CUST_RECV_4,Kolkata,Singapore,Lucknow,Australia,1,0,0,0,0,14318.41,15347.61,-92.89,2,0,1,0.775,1
TXN1000500,13-11-2025 16:22,2041.2,39037.61,36996.41,16564.7,18605.9,2041.2,2041.2,TRANSFER,CUST_SEND_68,CUST_RECV_12,Mumbai,France,Mumbai,France,0,1,72,0,0,1820.04,8452.64,12.15,6,0,0,0.288,0
TXN1000578,05-12-2025 12:34,22099.69,45265.27,23165.59,18429.07,40528.76,22099.69,22099.69,PAYMENT,CUST_SEND_8,CUST_RECV_128,Mumbai,UAE,Mumbai,UAE,0,0,0,0,0,19061.54,4246.86,15.94,5,0,0,0.326,0
TXN1000627,21-11-2025 19:12,7136.12,6867.85,-268.27,11099.55,18235.68,7136.12,7136.12,TRANSFER,CUST_SEND_83,CUST_RECV_67,Pune,Singapore,Delhi,Canada,0,0,0,1,0,6338.3,4977.64,12.59,6,0,0,0.086,0
TXN2001490,15-11-2025 23:14,20042.98,5893.74,-14149.25,10585.74,30628.72,20042.98,20042.98,CASH_OUT,CUST_SEND_10,CUST_RECV_150,Chennai,Canada,Pune,Japan,1,0,0,2,2,13004.91,2204.12,54.12,9,1,1,0.925,1
TXN1000745,24-11-2025 13:51,18906.97,33213.56,14306.59,931.8,19838.77,18906.97,18906.97,TRANSFER,CUST_SEND_17,CUST_RECV_156,Mumbai,India,Mumbai,India,0,0,0,0,0,16002.74,15444.33,18.15,3,0,0,0.326,0
TXN1000336,04-12-2025 16:41,15270.72,6159.87,-9110.86,13767.73,29038.46,15270.72,15270.72,TRANSFER,CUST_SEND_109,CUST_RECV_108,Hyderabad,USA,Bangalore,UK,0,1,46,2,0,17455.21,12509.72,-12.51,2,0,0,0.035,0
TXN2001639,11-12-2025 23:12,294.66,3386.71,3092.05,15196.3,15490.96,294.66,294.66,CASH_OUT,CUST_SEND_55,CUST_RECV_127,Chennai,Singapore,Hyderabad,France,1,0,0,1,0,3257.54,5900.15,-90.95,8,0,1,0.973,1
TXN2001828,06-12-2025 04:08,24360.1,32747.32,8387.23,3924.79,28284.89,24360.1,24360.1,TRANSFER,CUST_SEND_134,CUST_RECV_107,Bangalore,UAE,Hyderabad,Japan,1,0,0,0,0,9560.34,19743.79,154.8,2,1,1,0.696,1
TXN2001499,07-12-2025 02:24,38621.78,12427.67,-26194.11,4065.96,42687.74,38621.78,38621.78,CASH_OUT,CUST_SEND_46,CUST_RECV_110,Kolkata,USA,Ahmedabad,UAE,0,0,0,0,0,15765.79,2933.87,144.97,13,1,1,0.843,1
TXN2001563,29-11-2025 05:12,19848.49,2336.85,-17511.63,5867.86,25716.34,19848.49,19848.49,CASH_OUT,CUST_SEND_130,CUST_RECV_43,Kolkata,India,Ahmedabad,UK,0,0,0,1,0,15610.76,4274.08,27.15,16,1,0,0.949,1
TXN1000103,03-12-2025 21:53,1999.02,48197.02,46198,12297.41,14296.43,1999.02,1999.02,DEBIT,CUST_SEND_45,CUST_RECV_82,Jaipur,UAE,Jaipur,UAE,0,1,96,1,0,2586.51,11119.73,-22.71,5,0,0,0.065,0
TXN1000989,04-12-2025 15:43,6370.29,6162.53,-207.76,14208.86,20579.15,6370.29,6370.29,TRANSFER,CUST_SEND_97,CUST_RECV_77,Pune,USA,Pune,USA,0,1,16,0,0,11185.83,18008.93,-43.05,5,0,0,0.029,0
TXN2001125,02-12-2025 05:01,32366.51,39431.96,7065.45,17833.7,50200.2,32366.51,32366.51,TRANSFER,CUST_SEND_70,CUST_RECV_145,Lucknow,UAE,Kolkata,India,1,0,0,1,0,11026.32,10141.66,193.54,17,1,1,0.948,1
